#HEADER
#TITLES
,,Axial Displacement,Axial Load
#UNITS
,,mm,N
#DATATYPES
Huge,Double,Float,Float
#DATA
7605,37.12891,-0.03755,-1043
7606,37.13379,-0.07236,-1137
7607,37.13868,-0.1548,-1301
7608,37.14356,-0.2656,-1468
7609,37.14844,-0.381,-1622
7610,37.15332,-0.4836,-1750
7611,37.15821,-0.5551,-1829
7612,37.16309,-0.589,-1851
7613,37.16797,-0.5789,-1795
7614,37.17286,-0.5148,-1640
7615,37.17774,-0.4003,-1417
7616,37.18262,-0.2601,-1190
7617,37.18750,-0.1319,-1006
7618,37.19239,-0.04763,-900.7
7619,37.19727,-0.006412,-858.7
7620,37.20215,0.006412,-858.7
7621,37.20704,-0.003664,-896.9
7622,37.21192,-0.03572,-978.6
7623,37.21680,-0.1063,-1126
7624,37.22168,-0.2189,-1330
7625,37.22657,-0.36,-1556
7626,37.23145,-0.4891,-1740
7627,37.23633,-0.5532,-1805
7628,37.24121,-0.5368,-1727
7629,37.24610,-0.4507,-1527
7630,37.25098,-0.3252,-1301
7631,37.25586,-0.2317,-1166
7632,37.26075,-0.2134,-1167
7633,37.26563,-0.262,-1295
7634,37.27051,-0.3545,-1481
7635,37.27539,-0.4415,-1624
7636,37.28028,-0.4827,-1676
7637,37.28516,-0.49,-1671
7638,37.29004,-0.4919,-1669
7639,37.29493,-0.5258,-1746
7640,37.29981,-0.6229,-1918
7641,37.30469,-0.7713,-2135
7642,37.30957,-0.9334,-2349
7643,37.31446,-1.069,-2505
7644,37.31934,-1.16,-2590
7645,37.32422,-1.219,-2638
7646,37.32911,-1.264,-2675
7647,37.33399,-1.301,-2704
7648,37.33887,-1.321,-2702
7649,37.34375,-1.315,-2655
7650,37.34864,-1.283,-2556
7651,37.35352,-1.232,-2439
7652,37.35840,-1.176,-2322
7653,37.36329,-1.12,-2220
7654,37.36817,-1.049,-2088
7655,37.37305,-0.9141,-1855
7656,37.37793,-0.6888,-1511
7657,37.38282,-0.3902,-1104
7658,37.38770,-0.07236,-712.2
7659,37.39258,0.1786,-238.9
7660,37.39746,0.3023,96.94
7661,37.40235,0.3224,73.28
7662,37.40723,0.2876,-119.1
7663,37.41211,0.2427,-307.6
7664,37.41700,0.229,-338.1
7665,37.42188,0.2482,-236.6
7666,37.42676,0.273,-140.4
7667,37.43164,0.2574,-244.3
7668,37.43653,0.174,-589.3
7669,37.44141,0.04122,-906.8
7670,37.44629,-0.0687,-1069
7671,37.45118,-0.09343,-1066
7672,37.45606,-0.03206,-912.2
7673,37.46094,0.08335,-639.7
7674,37.46582,0.1777,-377.8
7675,37.47071,0.1832,-431.3
7676,37.47559,0.08061,-792.3
7677,37.48047,-0.1145,-1169
7678,37.48536,-0.3105,-1436
7679,37.49024,-0.4094,-1549
7680,37.49512,-0.381,-1416
7681,37.50000,-0.2107,-1088
7682,37.50489,0.08244,-510.7
7683,37.50977,0.4259,561
7684,37.51465,0.7566,1794
7685,37.51954,1.002,2540
7686,37.52442,1.109,2752
7687,37.52930,1.082,2369
7688,37.53418,0.9105,1336
7689,37.53907,0.6183,117.6
7690,37.54395,0.2785,-829
7691,37.54883,-0.03847,-1311
7692,37.55371,-0.2702,-1566
7693,37.55860,-0.393,-1695
7694,37.56348,-0.4241,-1682
7695,37.56836,-0.3994,-1604
7696,37.57325,-0.3435,-1472
7697,37.57813,-0.2913,-1381
7698,37.58301,-0.2913,-1404
7699,37.58789,-0.3902,-1633
7700,37.59278,-0.6009,-1974
7701,37.59766,-0.8766,-2323
7702,37.60254,-1.124,-2595
7703,37.60743,-1.242,-2671
7704,37.61231,-1.197,-2480
7705,37.61719,-0.9856,-2036
7706,37.62207,-0.654,-1514
7707,37.62696,-0.3078,-1052
7708,37.63184,-0.03755,-733.5
7709,37.63672,0.1145,-506.8
7710,37.64161,0.1832,-358.8
7711,37.64649,0.2143,-296.2
7712,37.65137,0.2372,-239.7
7713,37.65625,0.251,-216.8
7714,37.66114,0.24,-295.4
7715,37.66602,0.1841,-536.6
7716,37.67090,0.08244,-825.1
7717,37.67579,-0.03664,-1034
7718,37.68067,-0.1365,-1176
7719,37.68555,-0.1997,-1257
7720,37.69043,-0.2519,-1332
7721,37.69532,-0.3298,-1450
7722,37.70020,-0.4442,-1618
7723,37.70508,-0.5606,-1768
7724,37.70996,-0.6073,-1794
7725,37.71485,-0.5496,-1629
7726,37.71973,-0.393,-1321
7727,37.72461,-0.2272,-1067
7728,37.72950,-0.1777,-1040
7729,37.73438,-0.3059,-1341
7730,37.73926,-0.6027,-1859
7731,37.74414,-0.9297,-2308
7732,37.74903,-1.105,-2488
7733,37.75391,-1.062,-2298
7734,37.75879,-0.8308,-1827
7735,37.76368,-0.5166,-1347
7736,37.76856,-0.2995,-1082
7737,37.77344,-0.2629,-1097
7738,37.77832,-0.3719,-1350
7739,37.78321,-0.5514,-1663
7740,37.78809,-0.6641,-1817
7741,37.79297,-0.6613,-1759
7742,37.79786,-0.5771,-1563
7743,37.80274,-0.4754,-1382
7744,37.80762,-0.4397,-1351
7745,37.81250,-0.4873,-1479
7746,37.81739,-0.5807,-1669
7747,37.82227,-0.6384,-1753
7748,37.82715,-0.5963,-1622
7749,37.83204,-0.4388,-1296
7750,37.83692,-0.2088,-943.5
7751,37.84180,0.003664,-664.1
7752,37.84668,0.1337,-437.4
7753,37.85157,0.1768,-354.2
7754,37.85645,0.174,-411.4
7755,37.86133,0.153,-505.3
7756,37.86621,0.1328,-581.6
7757,37.87110,0.1218,-613.7
7758,37.87598,0.1172,-626.7
7759,37.88086,0.1108,-648.8
7760,37.88575,0.08977,-723.6
7761,37.89063,0.03664,-855.7
7762,37.89551,-0.05679,-1024
7763,37.90039,-0.1878,-1238
7764,37.90528,-0.3435,-1466
7765,37.91016,-0.501,-1687
7766,37.91504,-0.6219,-1837
7767,37.91993,-0.6778,-1885
7768,37.92481,-0.6714,-1831
7769,37.92969,-0.6027,-1659
7770,37.93457,-0.469,-1404
7771,37.93946,-0.2803,-1092
7772,37.94434,-0.05587,-778.6
7773,37.94922,0.1832,-261.1
7774,37.95411,0.392,393.1
7775,37.95899,0.5139,744.2
7776,37.96387,0.523,661.8
7777,37.96875,0.4213,127.5
7778,37.97364,0.2327,-559.5
7779,37.97852,0.05038,-955.7
7780,37.98340,-0.02656,-1034
7781,37.98829,0.01008,-915.2
7782,37.99317,0.1246,-602.3
7783,37.99805,0.2327,-268.7
7784,38.00293,0.2446,-310.7
7785,38.00782,0.131,-744.2
7786,38.01270,-0.07694,-1164
7787,38.01758,-0.2601,-1395
7788,38.02246,-0.3133,-1427
7789,38.02735,-0.2409,-1224
7790,38.03223,-0.07786,-929
7791,38.03711,0.06687,-678.6
7792,38.04200,0.1017,-651.1
7793,38.04688,0.02382,-889.3
7794,38.05176,-0.1292,-1171
7795,38.05664,-0.2409,-1337
7796,38.06153,-0.229,-1244
7797,38.06641,-0.06687,-918.3
7798,38.07129,0.2061,-235.9
7799,38.07618,0.4919,742.7
7800,38.08106,0.6925,1416
7801,38.08594,0.7538,1540
7802,38.09082,0.7007,1141
7803,38.09571,0.5569,435.9
7804,38.10059,0.3774,-217.5
7805,38.10547,0.2345,-623.6
7806,38.11036,0.1695,-747.3
7807,38.11524,0.1695,-698.4
7808,38.12012,0.2015,-560.3
7809,38.12500,0.2299,-458
7810,38.12989,0.2024,-612.9
7811,38.13477,0.0916,-937.3
7812,38.13965,-0.08244,-1208
7813,38.14454,-0.2418,-1405
7814,38.14942,-0.3069,-1459
7815,38.15430,-0.2766,-1348
7816,38.15918,-0.1859,-1157
7817,38.16407,-0.1063,-1023
7818,38.16895,-0.1255,-1109
7819,38.17383,-0.2849,-1439
7820,38.17871,-0.5487,-1837
7821,38.18360,-0.8015,-2148
7822,38.18848,-0.938,-2285
7823,38.19336,-0.9627,-2261
7824,38.19825,-0.9462,-2201
7825,38.20313,-0.9737,-2268
7826,38.20801,-1.128,-2543
7827,38.21289,-1.406,-2921
7828,38.21778,-1.676,-3235
7829,38.22266,-1.787,-3286
7830,38.22754,-1.673,-2933
7831,38.23243,-1.346,-2302
7832,38.23731,-0.9196,-1679
7833,38.24219,-0.5734,-1259
7834,38.24707,-0.4296,-1136
7835,38.25196,-0.4754,-1295
7836,38.25684,-0.6513,-1642
7837,38.26172,-0.8748,-1997
7838,38.26661,-1.049,-2244
7839,38.27149,-1.169,-2405
7840,38.27637,-1.266,-2537
7841,38.28125,-1.376,-2700
7842,38.28614,-1.499,-2871
7843,38.29102,-1.575,-2949
7844,38.29590,-1.542,-2804
7845,38.30079,-1.368,-2414
7846,38.30567,-1.088,-1938
7847,38.31055,-0.8116,-1556
7848,38.31543,-0.6595,-1391
7849,38.32032,-0.6705,-1487
7850,38.32520,-0.8235,-1813
7851,38.33008,-1.052,-2202
7852,38.33496,-1.224,-2446
7853,38.33985,-1.27,-2467
7854,38.34473,-1.205,-2282
7855,38.34961,-1.065,-1997
7856,38.35450,-0.9206,-1762
7857,38.35938,-0.8418,-1665
7858,38.36426,-0.829,-1672
7859,38.36914,-0.8473,-1727
7860,38.37403,-0.8574,-1746
7861,38.37891,-0.8161,-1643
7862,38.38379,-0.7108,-1459
7863,38.38868,-0.5716,-1267
7864,38.39356,-0.4635,-1145
7865,38.39844,-0.4388,-1158
7866,38.40332,-0.5102,-1337
7867,38.40821,-0.6677,-1640
7868,38.41309,-0.8574,-1943
7869,38.41797,-0.9938,-2130
7870,38.42286,-1.028,-2139
7871,38.42774,-0.9664,-1968
7872,38.43262,-0.8225,-1678
7873,38.43750,-0.6494,-1401
7874,38.44239,-0.5331,-1250
7875,38.44727,-0.5129,-1264
7876,38.45215,-0.5908,-1457
7877,38.45704,-0.7529,-1766
7878,38.46192,-0.9343,-2056
7879,38.46680,-1.051,-2214
7880,38.47168,-1.067,-2190
7881,38.47657,-0.9883,-1987
7882,38.48145,-0.8326,-1684
7883,38.48633,-0.654,-1402
7884,38.49121,-0.523,-1227
7885,38.49610,-0.4671,-1173
7886,38.50098,-0.4653,-1201
7887,38.50586,-0.4864,-1260
7888,38.51075,-0.502,-1294
7889,38.51563,-0.4818,-1236
7890,38.52051,-0.4186,-1111
7891,38.52539,-0.3298,-985.4
7892,38.53028,-0.2409,-880.1
7893,38.53516,-0.1786,-817.5
7894,38.54004,-0.1392,-780.9
7895,38.54493,-0.1072,-748.8
7896,38.54981,-0.06778,-695.4
7897,38.55469,-0.01099,-605.3
7898,38.55957,0.05496,-466.4
7899,38.56446,0.1072,-345
7900,38.56934,0.1328,-298.5
7901,38.57422,0.1438,-281.7
7902,38.57911,0.1695,-196.2
7903,38.58399,0.2583,131.3
7904,38.58887,0.4397,757.2
7905,38.59375,0.6851,1686
7906,38.59864,0.9425,2527
7907,38.60352,1.133,3003
7908,38.60840,1.202,3161
7909,38.61329,1.168,2775
7910,38.61817,1.061,2027
7911,38.62305,0.9233,1331
7912,38.62793,0.8253,935.1
7913,38.63282,0.7951,870.2
7914,38.63770,0.8097,984.7
7915,38.64258,0.8363,1153
7916,38.64746,0.8363,1112
7917,38.65235,0.7731,736.6
7918,38.65723,0.6366,190.8
7919,38.66211,0.4626,-360.3
7920,38.66700,0.3059,-758
7921,38.67188,0.2079,-925.1
7922,38.67676,0.1704,-958
7923,38.68164,0.164,-942.7
7924,38.68653,0.1667,-918.3
7925,38.69141,0.1695,-905.3
7926,38.69629,0.1685,-903
7927,38.70118,0.1777,-863.3
7928,38.70606,0.2207,-715.2
7929,38.71094,0.2968,-451.9
7930,38.71582,0.3755,-189.3
7931,38.72071,0.4039,-132.1
7932,38.72559,0.3343,-491.6
7933,38.73047,0.1447,-1025
7934,38.73536,-0.1264,-1417
7935,38.74024,-0.3948,-1743
7936,38.74512,-0.5826,-1944
7937,38.75000,-0.6705,-2009
7938,38.75489,-0.7007,-2014
7939,38.75977,-0.7163,-2016
7940,38.76465,-0.7548,-2076
7941,38.76954,-0.8317,-2186
7942,38.77442,-0.9215,-2291
7943,38.77930,-0.9654,-2307
7944,38.78418,-0.9279,-2172
7945,38.78907,-0.796,-1886
7946,38.79395,-0.5981,-1553
7947,38.79883,-0.4039,-1275
7948,38.80371,-0.2739,-1117
7949,38.80860,-0.2244,-1080
7950,38.81348,-0.2327,-1130
7951,38.81836,-0.2849,-1256
7952,38.82325,-0.3664,-1412
7953,38.82813,-0.458,-1569
7954,38.83301,-0.545,-1706
7955,38.83789,-0.6,-1777
7956,38.84278,-0.6064,-1756
7957,38.84766,-0.5542,-1618
7958,38.85254,-0.4424,-1395
7959,38.85743,-0.3041,-1168
7960,38.86231,-0.1942,-1017
7961,38.86719,-0.153,-986.2
7962,38.87207,-0.1695,-1049
7963,38.87696,-0.218,-1162
7964,38.88184,-0.2665,-1251
7965,38.88672,-0.283,-1272
7966,38.89161,-0.2785,-1252
7967,38.89649,-0.2849,-1275
7968,38.90137,-0.3627,-1441
7969,38.90625,-0.5404,-1746
7970,38.91114,-0.7758,-2104
7971,38.91602,-0.9737,-2362
7972,38.92090,-1.05,-2405
7973,38.92579,-1.003,-2242
7974,38.93067,-0.8674,-1953
7975,38.93555,-0.73,-1727
7976,38.94043,-0.6961,-1716
7977,38.94532,-0.8152,-2002
7978,38.95020,-1.075,-2475
7979,38.95508,-1.37,-2856
7980,38.95996,-1.558,-3025
7981,38.96485,-1.576,-2940
7982,38.96973,-1.447,-2608
7983,38.97461,-1.224,-2194
7984,38.97950,-1.024,-1901
7985,38.98438,-0.9407,-1815
7986,38.98926,-0.9654,-1912
7987,38.99414,-1.049,-2095
7988,38.99903,-1.105,-2186
7989,39.00391,-1.044,-2006
7990,39.00879,-0.8326,-1610
7991,39.01368,-0.5203,-1184
7992,39.01856,-0.2244,-832.8
7993,39.02344,-0.05954,-666.4
7994,39.02832,-0.04488,-719
7995,39.03321,-0.1374,-935.1
7996,39.03809,-0.2812,-1191
7997,39.04297,-0.3838,-1335
7998,39.04786,-0.4113,-1353
7999,39.05274,-0.3966,-1304
8000,39.05762,-0.3847,-1283
8001,39.06250,-0.4287,-1392
8002,39.06739,-0.5514,-1608
8003,39.07227,-0.7135,-1840
8004,39.07715,-0.8235,-1971
8005,39.08204,-0.8253,-1911
8006,39.08692,-0.7117,-1650
8007,39.09180,-0.5074,-1290
8008,39.09668,-0.2812,-961
8009,39.10157,-0.09618,-722.1
8010,39.10645,0.01832,-560.3
8011,39.11133,0.07877,-443.5
8012,39.11621,0.109,-388.5
8013,39.12110,0.1154,-397.7
8014,39.12598,0.08977,-528.2
8015,39.13086,0.005496,-782.4
8016,39.13575,-0.153,-1079
8017,39.14063,-0.3618,-1397
8018,39.14551,-0.5816,-1712
8019,39.15039,-0.7667,-1947
8020,39.15528,-0.872,-2069
8021,39.16016,-0.8922,-2044
8022,39.16504,-0.8262,-1871
8023,39.16993,-0.6494,-1519
8024,39.17481,-0.382,-1105
8025,39.17969,-0.06961,-656.4
8026,39.18457,0.2162,13.74
8027,39.18946,0.3774,494.6
8028,39.19434,0.3829,355.7
8029,39.19922,0.229,-336.6
8030,39.20411,-0.04397,-1016
8031,39.20899,-0.3133,-1372
8032,39.21387,-0.4516,-1535
8033,39.21875,-0.4415,-1440
8034,39.22364,-0.3178,-1176
8035,39.22852,-0.1456,-893.1
8036,39.23340,-0.0403,-749.6
8037,39.23829,-0.04763,-818.3
8038,39.24317,-0.1585,-1063
8039,39.24805,-0.3343,-1368
8040,39.25293,-0.4846,-1582
8041,39.25782,-0.5496,-1643
8042,39.26270,-0.5267,-1552
8043,39.26758,-0.436,-1350
8044,39.27246,-0.3041,-1117
8045,39.27735,-0.1951,-958
8046,39.28223,-0.1603,-935.1
8047,39.28711,-0.2272,-1110
8048,39.29200,-0.414,-1469
8049,39.29688,-0.6751,-1875
8050,39.30176,-0.9086,-2175
8051,39.30664,-1.008,-2253
8052,39.31153,-0.9444,-2053
8053,39.31641,-0.7337,-1629
8054,39.32129,-0.4607,-1224
8055,39.32618,-0.2858,-1001
8056,39.33106,-0.2748,-1066
8057,39.33594,-0.4104,-1348
8058,39.34082,-0.5853,-1650
8059,39.34571,-0.6329,-1659
8060,39.35059,-0.4516,-1260
8061,39.35547,-0.04213,-565.6
8062,39.36036,0.4497,858
8063,39.36524,0.8308,2212
8064,39.37012,0.9847,2492
8065,39.37500,0.938,1983
8066,39.37989,0.7767,1087
8067,39.38477,0.6192,469.4
8068,39.38965,0.5615,322.9
8069,39.39454,0.5835,482.4
8070,39.39942,0.6366,765.6
8071,39.40430,0.6769,927.4
8072,39.40918,0.6888,975.5
8073,39.41407,0.7108,1085
8074,39.41895,0.8097,1618
8075,39.42383,1.003,2509
8076,39.42871,1.222,3398
8077,39.43360,1.351,3912
8078,39.43848,1.337,3552
8079,39.44336,1.202,2499
8080,39.44825,1.024,1551
8081,39.45313,0.9407,1256
8082,39.45801,0.9966,1696
8083,39.46289,1.16,2693
8084,39.46778,1.301,3514
8085,39.47266,1.281,3129
8086,39.47754,1.038,1530
8087,39.48243,0.6018,-202.3
8088,39.48731,0.1392,-1177
8089,39.49219,-0.1695,-1498
8090,39.49707,-0.2592,-1543
8091,39.50196,-0.1933,-1348
8092,39.50684,-0.03298,-1044
8093,39.51172,0.1594,-718.3
8094,39.51661,0.3298,-269.4
8095,39.52149,0.4864,248.1
8096,39.52637,0.6439,796.9
8097,39.53125,0.8116,1441
8098,39.53614,0.9499,1975
8099,39.54102,0.9984,2100
8100,39.54590,0.9416,1633
8101,39.55079,0.7667,726.7
8102,39.55567,0.5129,-230.5
8103,39.56055,0.2446,-919.8
8104,39.56543,0.006412,-1260
8105,39.57032,-0.1804,-1482
8106,39.57520,-0.3243,-1652
8107,39.58008,-0.4195,-1746
8108,39.58496,-0.4543,-1750
8109,39.58985,-0.4131,-1624
8110,39.59473,-0.2711,-1322
8111,39.59961,-0.04122,-964.8
8112,39.60450,0.2244,-461.8
8113,39.60938,0.4754,307.6
8114,39.61426,0.6705,969.4
8115,39.61914,0.7932,1388
8116,39.62403,0.8482,1556
8117,39.62891,0.8473,1462
8118,39.63379,0.7868,1069
8119,39.63868,0.6531,425.2
8120,39.64356,0.4653,-261.8
8121,39.64844,0.2766,-786.2
8122,39.65332,0.1594,-983.9
8123,39.65821,0.1475,-945
8124,39.66309,0.2436,-622.1
8125,39.66797,0.425,25.19
8126,39.67286,0.621,736.6
8127,39.67774,0.7474,1178
8128,39.68262,0.7731,1196
8129,39.68750,0.7154,809.1
8130,39.69239,0.5844,211.4
8131,39.69727,0.4241,-369.4
8132,39.70215,0.2601,-819
8133,39.70704,0.109,-1085
8134,39.71192,-0.02656,-1260
8135,39.71680,-0.1301,-1377
8136,39.72168,-0.174,-1411
8137,39.72657,-0.1292,-1258
8138,39.73145,0.03847,-946.5
8139,39.73633,0.2995,-294.6
8140,39.74122,0.5606,573.2
8141,39.74610,0.6989,1017
8142,39.75098,0.6394,558
8143,39.75586,0.3517,-577.8
8144,39.76075,-0.1072,-1447
8145,39.76563,-0.545,-1971
8146,39.77051,-0.7777,-2213
8147,39.77539,-0.7566,-2032
8148,39.78028,-0.534,-1588
8149,39.78516,-0.2171,-1105
8150,39.79004,0.001832,-833.5
8151,39.79493,0.02565,-879.3
8152,39.79981,-0.1145,-1173
8153,39.80469,-0.3069,-1501
8154,39.80957,-0.3719,-1531
8155,39.81446,-0.2272,-1214
8156,39.81934,0.1026,-606.8
8157,39.82422,0.4589,364.1
8158,39.82911,0.6394,938.1
8159,39.83399,0.5908,516
8160,39.83887,0.3591,-428.2
8161,39.84375,0.1182,-994.6
8162,39.84864,0.07419,-976.3
8163,39.85352,0.3014,-241.2
8164,39.85840,0.7419,1463
8165,39.86329,1.218,3483
8166,39.86817,1.526,4933
8167,39.87305,1.594,5038
8168,39.87793,1.488,3910
8169,39.88282,1.297,2556
8170,39.88770,1.115,1656
8171,39.89258,0.9819,1113
8172,39.89747,0.8491,615.2
8173,39.90235,0.6613,-25.95
8174,39.90723,0.4305,-659.5
8175,39.91211,0.2775,-935.1
8176,39.91700,0.3169,-674
8177,39.92188,0.5908,406.8
8178,39.92676,1.026,2256
8179,39.93164,1.409,4188
8180,39.93653,1.544,4732
8181,39.94141,1.382,3162
8182,39.94629,0.9801,980.1
8183,39.95118,0.5459,-406.8
8184,39.95606,0.3279,-870.9
8185,39.96094,0.3462,-650.3
8186,39.96582,0.5148,25.19
8187,39.97071,0.6879,666.4
8188,39.97559,0.7245,700.7
8189,39.98047,0.6192,136.6
8190,39.98536,0.4452,-510.7
8191,39.99024,0.3462,-750.3
8192,39.99512,0.3902,-493.9
8193,40.00000,0.5514,182.4
8194,40.00489,0.7484,951.9
8195,40.00977,0.8674,1389
8196,40.01465,0.9032,1481
8197,40.01954,0.9123,1495
8198,40.02442,0.9599,1759
8199,40.02930,1.08,2348
8200,40.03418,1.208,2969
8201,40.03907,1.235,2930
8202,40.04395,1.087,1853
8203,40.04883,0.7703,370.2
8204,40.05372,0.4241,-687
8205,40.05860,0.2354,-1038
8206,40.06348,0.2702,-806.1
8207,40.06836,0.49,9.16
8208,40.07325,0.7905,1180
8209,40.07813,1.017,2098
8210,40.08301,1.096,2372
8211,40.08789,1.079,2159
8212,40.09278,1.041,1888
8213,40.09766,1.039,1917
8214,40.10254,1.098,2346
8215,40.10743,1.184,2822
8216,40.11231,1.222,2934
8217,40.11719,1.172,2474
8218,40.12207,1.045,1656
8219,40.12696,0.8967,969.4
8220,40.13184,0.8061,637.4
8221,40.13672,0.7777,577.8
8222,40.14161,0.7685,548.8
8223,40.14649,0.7181,321.4
8224,40.15137,0.5633,-259.5
8225,40.15625,0.3151,-922.8
8226,40.16114,0.0403,-1324
8227,40.16602,-0.1768,-1553
8228,40.17090,-0.2885,-1653
8229,40.17579,-0.3215,-1647
8230,40.18067,-0.3178,-1608
8231,40.18555,-0.3023,-1558
8232,40.19043,-0.2812,-1503
8233,40.19532,-0.2372,-1408
8234,40.20020,-0.1374,-1204
8235,40.20508,0.03755,-929
8236,40.20997,0.2574,-481.6
8237,40.21485,0.4708,178.6
8238,40.21973,0.6174,644.2
8239,40.22461,0.665,743.5
8240,40.22950,0.6284,483.9
8241,40.23438,0.5194,-24.43
8242,40.23926,0.3728,-534.3
8243,40.24414,0.2336,-890
8244,40.24903,0.1319,-1049
8245,40.25391,0.0687,-1127
8246,40.25879,0.02565,-1178
8247,40.26368,-0.01008,-1222
8248,40.26856,-0.0403,-1259
8249,40.27344,-0.05313,-1260
8250,40.27832,-0.02931,-1185
8251,40.28321,0.0458,-1021
8252,40.28809,0.1667,-773.2
8253,40.29297,0.3059,-394.6
8254,40.29786,0.4195,-35.11
8255,40.30274,0.4781,126.7
8256,40.30762,0.4891,127.5
8257,40.31250,0.4717,7.633
8258,40.31739,0.4342,-171
8259,40.32227,0.3765,-413.7
8260,40.32715,0.2711,-764.1
8261,40.33204,0.1017,-1105
8262,40.33692,-0.1172,-1431
8263,40.34180,-0.3197,-1684
8264,40.34668,-0.4122,-1766
8265,40.35157,-0.3462,-1550
8266,40.35645,-0.1136,-1134
8267,40.36133,0.2198,-506.1
8268,40.36622,0.5166,390.8
8269,40.37110,0.6668,869.4
8270,40.37598,0.6687,733.5
8271,40.38086,0.5844,297.7
8272,40.38575,0.4891,-90.07
8273,40.39063,0.4644,-116.8
8274,40.39551,0.5065,100.8
8275,40.40039,0.5597,348.8
8276,40.40528,0.5386,152.7
8277,40.41016,0.3581,-590.8
8278,40.41504,0.03664,-1248
8279,40.41993,-0.3096,-1694
8280,40.42481,-0.5395,-1968
8281,40.42969,-0.6045,-1973
8282,40.43457,-0.5624,-1838
8283,40.43946,-0.4827,-1668
8284,40.44434,-0.447,-1619
8285,40.44922,-0.5102,-1785
8286,40.45411,-0.6797,-2097
8287,40.45899,-0.9032,-2388
8288,40.46387,-1.108,-2612
8289,40.46875,-1.25,-2744
8290,40.47364,-1.314,-2762
8291,40.47852,-1.306,-2676
8292,40.48340,-1.203,-2407
8293,40.48829,-0.9728,-1982
8294,40.49317,-0.6366,-1469
8295,40.49805,-0.2528,-978.6
8296,40.50293,0.07603,-540.4
8297,40.50782,0.2409,-187.8
8298,40.51270,0.2382,-316
8299,40.51758,0.09618,-795.4
8300,40.52247,-0.1282,-1184
8301,40.52735,-0.3105,-1434
8302,40.53223,-0.381,-1496
8303,40.53711,-0.349,-1388
8304,40.54200,-0.2382,-1156
8305,40.54688,-0.08244,-898.4
8306,40.55176,0.07419,-636.6
8307,40.55664,0.2015,-319.1
8308,40.56153,0.2775,-106.9
8309,40.56641,0.3014,-78.62
8310,40.57129,0.2601,-306.9
8311,40.57618,0.1456,-715.2
8312,40.58106,-0.0174,-1040
8313,40.58594,-0.1649,-1246
8314,40.59082,-0.2354,-1327
8315,40.59571,-0.2363,-1290
8316,40.60059,-0.2033,-1206
8317,40.60547,-0.1795,-1160
8318,40.61036,-0.2125,-1256
8319,40.61524,-0.3123,-1447
8320,40.62012,-0.4268,-1606
8321,40.62500,-0.4736,-1638
8322,40.62989,-0.4268,-1498
8323,40.63477,-0.3032,-1248
8324,40.63965,-0.1832,-1058
8325,40.64454,-0.1603,-1063
8326,40.64942,-0.2638,-1308
8327,40.65430,-0.4736,-1684
8328,40.65918,-0.6751,-1957
8329,40.66407,-0.7538,-2014
8330,40.66895,-0.6897,-1820
8331,40.67383,-0.5038,-1456
8332,40.67872,-0.2693,-1092
8333,40.68360,-0.07969,-841.9
8334,40.68848,0.03023,-706.8
8335,40.69336,0.09251,-600.7
8336,40.69825,0.164,-413
8337,40.70313,0.294,5.343
8338,40.70801,0.4836,652.6
8339,40.71289,0.6851,1368
8340,40.71778,0.8262,1843
8341,40.72266,0.8619,1861
8342,40.72754,0.7978,1385
8343,40.73243,0.6366,589.3
8344,40.73731,0.4131,-237.4
8345,40.74219,0.1695,-880.9
8346,40.74707,-0.08427,-1263
8347,40.75196,-0.3435,-1596
8348,40.75684,-0.6137,-1947
8349,40.76172,-0.8885,-2290
8350,40.76661,-1.142,-2605
8351,40.77149,-1.346,-2833
8352,40.77637,-1.497,-2986
8353,40.78125,-1.604,-3084
8354,40.78614,-1.687,-3169
8355,40.79102,-1.761,-3248
8356,40.79590,-1.81,-3284
8357,40.80079,-1.806,-3214
8358,40.80567,-1.701,-2926
8359,40.81055,-1.446,-2427
8360,40.81543,-1.065,-1841
8361,40.82032,-0.6329,-1281
8362,40.82520,-0.2656,-861.8
8363,40.83008,-0.07969,-687
8364,40.83497,-0.08793,-792.3
8365,40.83985,-0.2601,-1143
8366,40.84473,-0.5194,-1558
8367,40.84961,-0.7099,-1800
8368,40.85450,-0.7383,-1784
8369,40.85938,-0.5862,-1427
8370,40.86426,-0.2794,-954.9
8371,40.86914,0.08793,-284
8372,40.87403,0.4049,669.4
8373,40.87891,0.6018,1301
8374,40.88379,0.6659,1440
8375,40.88868,0.6265,1119
8376,40.89356,0.4891,432.8
8377,40.89844,0.2693,-380.9
8378,40.90332,0.007328,-993.1
8379,40.90821,-0.251,-1341
8380,40.91309,-0.4351,-1557
8381,40.91797,-0.501,-1602
